170.5409339,4.593330319,168.8136443,171.4760573,5.141324223,168.8138963,171.5498005,5.350115637,168.7930988,171.3150815,5.443430445,168.8661308,171.3303178,5.51880998,168.8159278,171.3864885,5.58508472,168.7930482,171.2709006,5.68703725,168.8662359,170.9100348,6.019121774,168.947174,170.4785567,6.272126063,168.9248582,169.9087641,6.372568246,168.9369569,170.0495481,6.571519915,168.9775181,170.2514004,6.704198303,168.992329,169.7852184,7.037120325,169.1146808,169.2997135,7.214082048,169.1357797,168.7200686,7.30661618,169.1511204,168.561263,7.424029426,169.1699647,168.4208762,7.424546847,169.191739,168.2116734,7.423434045,169.2436003,167.8873114,7.519122787,169.2895611,166.9766106,7.539681276,169.2892085,164.9974897,7.542644024,169.2283567,163.5980869,7.59459865,169.1796787,163.3845244,7.634600704,169.2180425,163.7227784,7.714670576,169.2191412,163.2334195,7.786610719,169.2466305,162.4554479,7.950260388,169.2899276,161.078876,8.072265316,169.3557291,162.0526587,8.551181715,169.4323392,162.5146732,8.713688489,169.5317956,162.4365394,8.752167296,169.6965585,162.1409201,8.784183702,169.8092453,160.1902199,8.897440571,169.8519453,159.2944953,8.932899764,169.8885532,158.9493278,8.997104116,169.9603839,158.6938262,8.512784767,169.9726622,156.3213228,8.335773832,169.9318243,156.2592887,8.5681437,169.7205585,155.2653787,8.516043848,169.5830254,153.3912508,8.672493568,169.3289928,153.675436,8.705038691,169.2278079,154.1989905,8.719003258,169.1489296,154.2235772,8.904727345,169.059448,153.9905114,8.931843797,169.0501417,153.7427503,9.012370774,169.0457995,152.6091179,9.002353592,168.9590631,152.4390245,8.955792977,168.8299765,154.3141863,10.05507915,168.7147204,155.4612075,10.52935536,168.6193634,156.2784217,11.5687249,168.5083662,156.1110384,11.60371346,168.1020533,156.6673927,12.02737961,167.8597178,157.3800941,12.55319191,167.8146443,158.4028012,12.81714963,167.8304392,159.0804197,13.02783989,167.9117031,160.2977284,13.48243701,167.9430099,161.0598935,13.95994848,168.0311645,161.2073643,15.10133851,168.0524248,161.2045025,15.55184139,168.0750208,161.6454564,15.44893407,168.143856,163.1944122,16.64017181,168.6760687,162.5655912,16.75360506,168.874386,162.639001,17.16619468,169.0010616,163.2787869,18.09241355,169.0753277,162.1548093,17.88679838,169.1665945,159.6655885,17.57346667,169.1505775,159.8112251,18.24786006,169.1154339,161.530213,19.50933176,169.3990986,159.8162631,19.72441943,169.5058775,160.0262893,20.28653756,169.6428388,160.2672671,21.33405599,169.7814554,160.8168231,22.12619613,170.0235191,161.3085679,22.68322261,170.1932236,161.3976407,23.30758273,170.3498534,161.2904922,23.38735714,170.5230081,161.3395268,23.44060228,170.7411011,161.9459409,23.80195381,170.8676194,160.1827583,23.82223642,171.0700357,160.2706056,24.51573801,171.2742603,158.8633652,24.73251401,171.4158381,159.7244729,25.94850288,171.4990981,160.2355053,26.4428468,171.530339,159.8954843,27.47875924,171.5652744,160.1201538,28.34574686,171.5542153,160.8419656,29.53182129,171.4762942,161.4773188,30.09365077,171.4428768,162.8331515,31.06810988,171.4305373,162.6507582,31.65155474,171.478136,162.3058655,32.31930876,171.4986187,161.9657104,33.02425687,171.6367108,163.634495,34.24220097,171.7079667,164.1315842,34.62533178,171.7463532,164.5272222,35.07076942,171.8304876,162.4464899,34.97713908,171.8876556,161.1628564,35.2642087,171.9217374,160.0615598,35.26088037,171.9348867,159.580929,35.20286588,171.9074395,158.0929536,35.10898341,171.8368422,156.6738417,35.21104274,171.851846,156.1822443,35.3851856,171.9116305,155.5638529,35.81306912,171.9533638,154.6465801,36.25881251,171.9052813,155.0463969,36.63257802,171.8875328,153.8048287,37.49148314,171.8744471,154.6032688,38.21772245,171.8487526,153.8163061,38.0796128,171.8679754,152.6474908,38.35441772,171.934186,152.4686647,38.7244202,172.0399347,152.6042134,39.20428049,172.171087,152.4882034,41.04329821,172.6690719,152.5477534,41.39583484,172.8345899,152.3721563,41.48498446,172.8633623,152.03861,41.81604897,173.034254,150.484833,42.40515218,173.3379884,149.2427365,42.63450662,173.5737629,145.8048516,42.59982778,173.9424331,144.5363942,42.74394413,174.0919709,143.2200378,42.94001305,174.1066952,141.2616864,43.22385735,174.1853631,140.2400733,43.4884646,174.2524491,139.6001312,44.69014793,174.5474348,139.8582103,45.24640094,174.716985,139.4571469,45.72397013,174.8470469,138.151349,46.20973326,174.9827819,139.24212,47.30749023,175.2779398,139.9105722,48.06174159,175.4012539,140.4440287,48.42754385,175.5060016,138.9847663,48.89738051,175.5334776,138.8635352,49.12098769,175.5548214,137.8551845,49.3463689,175.5754796,135.1519299,49.09732375,175.5821008,132.8499648,49.02014058,175.5675537,131.8205554,48.83532706,175.5632243,131.3435313,48.72937586,175.5519447,129.3072839,49.17256852,175.7479533,128.3516668,49.52668146,175.8282667,128.0419791,50.2179091,175.8810667,128.0849309,51.43969184,176.0863086,126.440575,52.21521642,176.1845669,124.6276413,52.80373339,176.2226678,124.3199565,53.45236038,176.2647192,122.4678372,53.923152,176.2858369,121.8725651,54.31545189,176.3053212,121.9151538,54.93247238,176.3479732,121.3034336,55.15603043,176.3659484,121.1053667,55.20922779,176.3758102,120.1429486,55.41181773,176.3855697,119.3219954,55.97668431,176.3767447,120.8254593,56.63586712,176.343621,120.0327582,57.52026634,176.3659561,120.37054,58.70137765,176.3866969,118.9513872,59.01869625,176.3800471,118.961274,59.42714542,176.3670346,121.148592,61.16129539,176.3461208,121.0007639,62.71713299,176.3556137,120.7266289,63.58474688,176.3598594,118.3643246,63.76105406,176.3986783,117.5425042,63.84008496,176.4769272,116.1299252,64.5367092,176.6516854,115.5806111,64.9618202,176.7982962,114.9773086,65.04421015,176.9080798,114.0442671,65.39624277,176.9949353,113.4432896,66.079782,177.0979543,113.815109,66.76872171,177.1741488,111.9931472,66.51721916,177.130998,110.0415026,66.35075918,177.0984047,107.8527419,66.34459396,177.1004841,106.1236914,66.18996067,177.1176954,105.4852968,67.77821319,177.300452,105.7751292,68.68373147,177.4017469,105.8251567,68.37524589,177.4226996,110.7484159,73.53309994,177.4272558,111.6576464,75.36074498,177.6471948,110.8795433,75.39299526,177.7726343,108.5374267,75.53502056,177.8862331,107.6095491,75.52263502,177.9692412,106.5790822,76.06284345,178.1268211,103.8736948,75.96662196,178.2353466,103.0185794,75.90878414,178.2968976,104.1547063,77.28738737,178.3877922,102.7318321,76.63578974,178.8988277,100.8570433,75.8283346,179.2476004,99.93394936,75.28426276,179.4218839,100.0029029,74.92114908,179.443233,101.2983352,76.4713743,179.3871225,102.9527249,77.79938864,179.3906333,105.3687334,80.9639866,179.4281021,106.7131615,82.70302249,179.4217987,107.311377,83.56394581,179.2122725,106.5085959,83.84224644,178.9238076,105.7772565,83.46415776,178.6843,105.8214875,83.7552798,178.4438419,105.9003472,83.93130928,178.260359,104.9241055,83.43364584,178.1048871,103.6945149,83.25094589,178.0490518,102.9010991,83.313343,177.954511,102.4417028,82.64253271,177.7756478,102.1447171,82.03507047,177.6431927,102.0939028,80.90321236,177.5435415,101.1027383,78.6160606,177.3930522,98.17406588,75.23714124,177.2987285,97.39837857,75.02990994,177.2449484,97.16083434,75.04486704,177.0759043,97.29736779,75.45764483,177.0254127,96.43052421,75.77997921,177.0526984,94.82170336,75.04498223,177.06027,93.64995305,74.88679384,177.1376414,93.49241173,76.54812186,177.1858871,92.79218369,77.29470882,177.1588193,92.73726689,77.87373829,177.1093557,92.95064011,78.05458165,177.0095981,93.78117838,78.56342797,176.9528488,94.3643217,79.07958522,176.930475,94.5217203,79.67038349,176.8902846,93.87234414,79.39136271,176.8474625,93.3676265,79.13798066,176.7700166,93.10009766,79.22432059,176.759227,92.92393993,79.15982284,176.756881,91.42601593,78.29615432,176.7418511,90.69696515,77.97316456,176.7370121,89.90444002,77.87902596,176.756268,89.23777002,77.26279669,176.8035128,88.89933154,77.16520549,176.8535678,88.77686974,77.13139207,176.8876658,88.05709444,77.05250638,176.9183499,87.21902786,76.78119736,176.9434481,87.93608873,75.88170016,176.9223526,88.06922271,76.31443362,176.9124417,83.33536568,72.63836746,176.9264641,80.65482467,70.42585503,176.9398698,82.49438736,72.11901039,176.9417988,83.52712387,73.5354687,176.9951412,91.49353924,81.0814287,177.0505221,91.74547075,81.05097297,177.0744131,91.74407,81.19829756,177.0815863,91.86933433,81.42616758,177.0887202,93.07510997,79.7317443,177.0536091,91.47802306,76.86744975,177.0019915,91.03751984,77.151893,176.9587444,91.18344809,77.61315908,176.9350847,111.3585469,95.83341967,176.9435843,112.4867776,96.99815927,176.9718685,112.4066267,96.87879809,176.951419,120.9723857,104.3520588,176.9476267,121.6131904,105.0618585,176.9504426,121.319549,104.813457,176.9554975,129.9557663,112.3796397,176.9633768,128.3430553,111.0443479,177.001079,127.5793305,110.4413693,177.0354222,126.1471399,109.2284853,177.0656273,125.0236261,108.346189,177.0986649,129.9160471,112.5305944,177.120848,132.7087408,114.9197764,177.1379223,134.0931975,115.6516628,177.1794274,135.2890212,116.3207117,177.2157553,141.2715456,120.8286477,177.2507145,142.253602,121.4557924,177.2754916,142.535344,121.3674944,177.3091468,143.9914096,122.5743208,177.4119503,144.6539391,123.3989227,177.5455893,144.353724,123.3054425,177.63635,130.4093862,113.1329993,177.7090282,123.1524047,107.0073844,177.8108341,121.1714354,105.3634408,177.8976437,119.8231733,103.8198727,177.9669576,94.70457785,81.77734903,178.0686736,96.70366135,84.00127512,178.1672627,96.62265676,83.77001411,178.2724224,85.34650806,73.62517499,178.399007,80.44846757,68.95825435,178.4907478,73.60745453,62.89040711,178.5990343,71.27236599,61.15241674,178.8604464,71.68388392,61.64993783,179.057778,71.73236168,61.80065445,179.1909419,73.71375991,63.28132306,179.3954462,75.42809668,64.79232453,179.5801823,76.10827278,65.67709208,179.6973443,75.84626382,65.36927995,179.8052526,76.75395275,65.9493028,179.9022858,81.71397848,69.87807063,179.9355385,84.07702422,72.01314078,179.8284996,86.00934376,72.94573752,179.7483128,85.79505686,71.95478099,179.7018505,86.94350879,71.57423895,179.6581308,89.50605658,73.85904998,179.6214502,91.51762353,76.02917429,179.5882073,93.69972044,77.25037461,179.5488926,98.36801099,82.61486068,179.3158419,101.8983016,85.21939761,178.9629587,103.7937129,85.7300029,178.8031429,106.851417,87.31206697,178.7167501,108.5330816,86.96308212,178.643766,109.2763304,86.56746077,178.3623101,107.720089,84.71949904,178.2242827,106.6031854,82.97699251,177.8907968,107.7585722,82.27086442,177.801214,109.2541243,80.59285735,178.1751916,109.9721716,78.54723948,178.4655133,110.1622073,77.46351899,179.1127996,113.5260511,77.85524668,179.3716687,117.8486241,75.68670312,179.6530726,120.9169461,73.57580205,179.9703528,127.9951214,74.47731152,179.1714614,130.4503607,74.90719729,178.7540404,135.1454712,75.29910373,178.3861855,139.0714547,75.23632033,178.2345616,138.8218722,73.26830904,178.0369871,138.2393333,70.10264055,177.9001511,139.8284786,67.42832347,177.2278384,134.0510485,63.49877033,177.1049877,133.4062512,59.36020089,176.8393573,135.9906992,59.20079625,176.794359,135.9942623,58.94288897,176.6951511,139.3427631,57.2998467,176.1033696,135.8949595,53.67875849,176.0293124,135.2553104,53.09632563,175.5706289,133.923994,51.13446326,175.5128391,138.7355095,50.87374946,175.1757136,143.0034394,50.41229629,174.733191,147.850715,50.26262111,174.698856,147.7481008,49.45271135,174.6820352,149.6489331,48.18916079,174.5879532,151.724614,46.24192666,174.4342353,153.1824551,44.53466676,174.3917784,153.0043689,42.73504006,174.4911327,152.039584,41.99633056,174.7592452,149.4496132,39.25376314,174.8112025,149.400893,37.31229748,175.0991101,149.4212437,33.43386153,175.360455,146.0355082,26.46968047,175.4881368,145.7208398,20.71323264,174.8440857,145.9027204,19.99004569,174.5154418,149.4181894,20.16736355,174.5357747,142.7534978,14.84022676,174.4978337,131.7167776,9.711800541,174.700713,130.55113,9.522367803,174.8852442,131.6150051,9.429152468,174.708106,138.08339,10.73819261,174.8694826,139.0702026,11.0130749,175.0059908,133.3213634,8.909205582,175.00506,140.4328998,9.808034995,175.0978547,142.2052813,9.905777555,175.0966361,149.4550496,10.70022487,175.1896008,151.9722379,11.09726167,175.6845277,152.6233656,11.21909845,175.9302293,152.115326,9.272647517,175.846985,155.2653857,7.885419904,176.0313494,156.7934138,7.35345399,176.1761023,159.3310591,7.013761785,176.5904617,160.6756204,6.816966397,176.6124026,161.711432,7.073349166,176.3370297,164.1271497,7.613914755,176.4359898,166.4236215,7.808276107,176.4990938,168.3904812,7.825676771,176.524941,169.6644261,7.90760834,176.5190851,169.6109958,7.635296173,176.4190315,169.7495703,7.626533746,176.3066072,172.1774507,7.540345167,176.1370808,175.3279938,7.079610637,175.9880639,176.0321228,6.850384285,175.9208989,176.1805444,6.171894926,176.2976978,175.9142658,3.760501329,175.2637802,172.6185914,3.772223213,167.4783551,177.0764376,2.750200595,149.9977203,178.5174418,1.872775557,146.8466591,165.1901012,6.56635561,175.5343401,168.3836218,5.249873698,171.1741699,174.911526,2.105157182,173.1483025,174.7671606,1.980257589,173.698434,178.1518688,0.45875618,173.2121392,178.709999,0.140318409,174.7975028,178.796339,0.045826166,175.7308235,178.9047149,0.174829255,176.1757425,177.053205,0.018162239,176.2617039,176.8182888,0.153123855,176.5523504,177.258566,0.63640352,177.1430548,179.4071237,2.86926671,176.5991932,178.2033237,3.668210873,176.1722437,177.9689697,3.67024869,177.3870738,178.2991533,3.769209502,178.0315977,179.8723973,3.011465458,179.1708319,179.2975571,3.058698174,179.1849805,178.6235909,2.738056291,179.5736633,176.9171052,2.412219366,179.8665763,175.6037467,1.957046412,179.5869878,175.9256501,1.914547078,179.1369493,176.316518,2.013216365,179.072695,176.5140717,2.167706623,179.0921275,176.0891704,3.044241357,178.5269296,175.9756224,4.248575638,178.5148715,177.7681775,4.689906066,177.9690788,174.8279113,5.854387729,177.7710513,171.2327623,6.949872833,177.5280963,168.700792,7.808940099,177.5003338,168.1412218,8.033844296,177.493847,168.2501003,9.253355878,177.5246254,169.1379435,10.08703939,177.4808529,169.6878896,11.13339409,177.5510966,170.5006539,11.84230591,177.7473687,170.3132833,12.01617355,177.8649062,167.0679578,13.07783366,177.8534449,165.4863965,14.04022091,177.9709883,165.4892044,15.19047015,178.1353429,165.6889236,15.97736582,178.5742184,165.3815296,17.25418072,178.9022791,163.6213408,17.98452219,179.1651767,156.6696747,18.92813109,179.2321785,164.33794,20.50152738,176.1907694,169.7566785,28.10104583,154.8932755,157.4273145,28.05335762,155.6830173,149.044571,25.62488958,152.4481622,150.9080756,24.15441654,152.373762,150.1784994,23.62522389,153.766383,147.3387857,33.93580012,169.7140631,151.7706821,30.8906734,177.4412541,137.8342812,26.52040312,175.3279063,133.3741131,27.74175864,175.2705729,142.5093348,31.45886072,176.112194,137.87187,29.17057629,176.2798819,143.6110865,21.41464482,154.5510674,136.4668936,22.17884694,155.312729,129.6872554,32.7101188,156.7617148,143.4180978,40.50951921,175.917951,148.0624063,39.62052402,176.6414751,143.4156021,39.58164138,176.3941006,139.515305,37.39554886,177.0007159,146.5962743,31.27093491,176.4793035,149.7910236,23.471308,155.5552567,147.4077879,25.14968894,165.4773836,144.9377179,25.68771425,159.2977573,151.5797766,25.08687325,153.3541063,137.9189809,47.83441194,175.7635656,137.4942978,48.77637415,173.5316044,127.549189,44.46680584,176.6788398,129.542143,46.77900046,177.0153343,127.077138,46.5121553,177.6900975,126.7197877,46.2264024,177.6212113,125.8872325,46.54963481,177.5839638,122.0852648,45.54088542,177.8549493,119.6817756,45.35538312,177.8252283,115.9039239,46.66301433,178.1767074,117.8011736,47.86156487,178.2790444,117.3290179,48.36957431,178.1468604,114.7023826,49.33045213,178.0614484,114.1510051,51.82914994,178.073364,120.4724638,58.78571897,177.9008367,118.5883103,60.24988232,177.242074,117.8755798,63.7202962,177.0291331,119.7804502,64.39386737,177.3943178,121.4708501,65.52329895,177.5584407,121.6978288,67.59140253,177.6601151,122.1339476,70.90511363,177.5671826,118.1858982,73.20651336,177.2574548,120.5680821,73.40059319,177.34536,131.5343578,83.98848151,177.339984,136.2659945,88.12874796,177.1666448,140.3328828,91.57697829,177.1088963,139.082122,90.76948568,177.180067,150.0858473,97.97190836,177.2934881,155.8815216,102.4204076,177.1739252,163.7397124,107.0405701,177.0647326,165.9569022,108.4333726,177.0295217,178.0376467,113.5251641,177.4782277,164.9279129,102.4640549,177.8517944,157.1133517,96.1767499,178.0928502,163.459413,104.1652166,177.7069001,155.9442993,96.18424982,178.2092088,152.1055545,91.86790092,178.3119,153.4045566,91.88308373,178.6158125,148.7986757,89.83110216,178.7601007,147.0351119,91.2891828,178.7310574,143.9163611,90.96631375,178.7863473,134.7789269,84.23280113,178.9176311,131.1589234,86.89384566,178.5743703,129.6851129,88.6603874,178.1040821,129.2636895,87.74055633,176.6367413,129.2843817,86.38905774,177.2933691,134.3472831,91.05279822,177.164169,132.7362539,89.89055062,177.2512779,133.1425028,89.53922437,177.0136934,134.1565721,90.23346516,174.1411923,136.440441,91.3334904,173.4078913,135.6926156,91.33824324,173.1940143,135.2139745,91.61459978,172.1056861,136.9535655,93.75976584,172.5933755,137.9375951,94.90049392,172.88883,137.5405793,95.43868438,172.9804618,139.0874125,98.10608493,173.242573,140.1355204,99.81416083,173.9743256,136.4926239,98.53566057,175.3687835,135.5117183,98.36418929,175.9136317,134.9353799,97.80063948,176.0956187,134.0076217,97.79175857,175.6098469,132.0464869,99.14759812,174.3975222,130.0513859,99.61019767,173.7267206
